election,tour,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo,choix,voix,pct_exprimes,pct_inscrits
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0014,593,536,57,532,3,1,École primaire Jean Ounou COTTIN 2,ECOLE PRIMAIRE JEAN OUNOU COTTIN,0.8,Groupe scolaire Jean Ounou COTTIN,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.265966445473,-22.0605318544913,etablissements_publics_nc,96,2106,Tamoa Bangou Saint Laurent,non,87,16.35,14.67
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0015,608,542,66,536,4,2,Mairie annexe de Tontouta,MAIRIE ANNEXE TONTOUTA,0.83,Mairie annexe de Païta,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Païta,166.22014428712,-22.0130384994051,etablissements_publics_nc,97,2107,Tontouta Tiaré,non,416,77.61,68.42
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0017,654,566,88,558,3,5,École Robert Abel- 2,ECOLE ROBERT ABEL,0.8,Ecole Robert ABEL,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.379189029935,-22.1384982889128,etablissements_publics_nc,93,2103,Nogouta-Les 3 Vallées,non,431,77.24,65.9
referendum_2020,,Province Sud,988,98821,Païta,PAITA,0019,454,408,46,399,5,4,Ecole Jean Ounou Cottin 3,ECOLE JEAN OUNOU COTTIN,0.821,Groupe scolaire Jean Ounou COTTIN,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.265966445473,-22.0605318544913,etablissements_publics_nc,96,2106,Tamoa Bangou Saint Laurent,non,335,83.96,73.79
referendum_2020,,Province Nord,988,98822,Poindimié,POINDIMIE,0002,509,453,56,443,3,7,Ouindo,OUINDO,1,Ouindo,Poindimié,LIEU_DIT_NC,TRIBU,Wiidö,165.39928663560227,-20.98624503490911,tribus_villages_nc,104,2204,Tibarama - Bayes - Ouindo - Ometteux - Napoém,non,47,10.61,9.23
referendum_2020,,Province Nord,988,98822,Poindimié,POINDIMIE,0005,559,515,44,511,2,2,Tyé,TYE,1,Tié,Poindimié,LIEU_DIT_NC,TRIBU,Cié,165.2980420173767,-20.900766814763863,tribus_villages_nc,103,2202,Tiéti - Tyé,non,26,5.09,4.65
referendum_2020,,Province Nord,988,98822,Poindimié,POINDIMIE,0007,563,526,37,519,2,5,Tiéti,TIETI,1,Tiéti,Poindimié,LIEU_DIT_NC,TRIBU,Näcètii,165.31101622324238,-20.919563042768107,tribus_villages_nc,103,2202,Tiéti - Tyé,non,49,9.44,8.7
referendum_2020,,Province Nord,988,98823,Ponérihouen,PONERIHOUEN,0002,456,395,61,391,0,4,Monéo,MONEO,1,Monéo,Ponérihouen,LIEU_DIT_NC,TRIBU,Kwéaa,165.47846310724432,-21.150451617013218,tribus_villages_nc,106,2302,Ponérihouen village,non,50,12.79,10.96
referendum_2020,,Province Nord,988,98823,Ponérihouen,PONERIHOUEN,0004,400,357,43,357,0,0,Goa (maison commune),GOA MAISON COMMUNE,0.95,Goa,Ponérihouen,LIEU_DIT_NC,TRIBU,Göröwâméadù,165.30971500397104,-21.10629747908845,tribus_villages_nc,107,2303,Goyetta - Goa - Nébouéba - St Yves,non,5,1.4,1.25
referendum_2020,,Province Nord,988,98823,Ponérihouen,PONERIHOUEN,0005,507,457,50,451,5,1,Grondu (maison commune),GRONDU MAISON COMMUNE,0.95,Grondu,Ponérihouen,LIEU_DIT_NC,TRIBU,Göröidù,165.38976794045686,-21.076609909810266,tribus_villages_nc,106,2302,Ponérihouen village,non,18,3.99,3.55
referendum_2020,,Province Nord,988,98823,Ponérihouen,PONERIHOUEN,0006,165,150,15,150,0,0,Mou (chefferie),MOU CHEFFERIE,0.95,Mou,Ponérihouen,LIEU_DIT_NC,TRIBU,Aupatöriba,165.44259083569398,-21.09696482410325,tribus_villages_nc,106,2302,Ponérihouen village,non,8,5.33,4.85
referendum_2020,,Province Nord,988,98823,Ponérihouen,PONERIHOUEN,0007,332,301,31,301,0,0,Goyetta Commune de POUEBO,GOYETTA COMMUNE POUEBO,0.95,Pöö,Ponérihouen,LIEU_DIT_NC,TRIBU,Pwënîrî wâdé,165.38150315716302,-21.17209523739158,tribus_villages_nc,106,2302,Ponérihouen village,non,12,3.99,3.61
referendum_2020,,Province Nord,988,98824,Pouébo,POUEBO,0004,558,471,87,464,0,7,Saint-Louis,SAINT LOUIS,1,St Louis,Pouébo,LIEU_DIT_NC,TRIBU,,164.56475883280652,-20.370617010719258,tribus_villages_nc,109,2401,Pouébo village - St Ferdinand - St Louis,non,12,2.59,2.15
referendum_2020,,Province Nord,988,98824,Pouébo,POUEBO,0005,119,90,29,89,0,1,Colnett - maison commune,COLNETT MAISON COMMUNE,0.95,Colnett,Pouébo,LIEU_DIT_NC,TRIBU,,164.73002659765442,-20.4756971674156,tribus_villages_nc,110,2402,Tchamboéne - Diahoué - Colnett,non,10,11.24,8.4
referendum_2020,,Province Nord,988,98826,Poum,POUM,0001,618,565,53,561,2,2,Mairie,MAIRIE,0.7,POUM,Poum,LIEU_DIT_NC,VILLE,,164.02565823453438,-20.232335490929035,tribus_villages_nc,114,2601,Poum du village - Poingam,non,139,24.78,22.49
referendum_2020,,Province Nord,988,98826,Poum,POUM,0002,409,359,50,358,1,0,Tiabet,TIABET,1,Tiabet,Poum,LIEU_DIT_NC,TRIBU,Cavet,164.0259384508845,-20.127138518272172,tribus_villages_nc,114,2601,Poum du village - Poingam,non,21,5.87,5.13
referendum_2020,,Province Sud,988,98827,Poya Sud,POYA,0005,189,173,16,173,0,0,Maison Moindah,MAISON MOINDAH,0.99,Moindah,Poya,ARRETE_MANUAL,LDH,,165.2454695470807,-21.4084575263513,arrete_manual_tribus,118,2706,Poya Sud,non,169,97.69,89.42
referendum_2020,,Province Nord,988,98830,Touho,TOUHO,0001,979,846,133,840,3,3,Mairie,MAIRIE,0.7,TOUHO,Touho,LIEU_DIT_NC,VILLE,Tuo,165.23869122747195,-20.77975735338533,tribus_villages_nc,122,3001,Touho village,non,194,23.1,19.82
referendum_2020,,Province Sud,988,98832,Yaté,YATE,0003,228,217,11,217,0,0,Goro,GORO,1,Goro,Yaté,LIEU_DIT_NC,TRIBU,Xéré,167.0163659290303,-22.286011229502463,tribus_villages_nc,132,3201,Waho Touaourou Goro,non,34,15.67,14.91
referendum_2020,,Province Sud,988,98832,Yaté,YATE,0004,770,698,72,695,1,2,Unia,UNIA,1,Unia,Yaté,LIEU_DIT_NC,TRIBU,,166.89998901288348,-22.06107261844911,tribus_villages_nc,133,3202,Unia Ouinné,non,32,4.6,4.16
referendum_2020,,Province Nord,988,,Belep,BELEP,0002,197,181,16,181,0,0,Lieu de vote délocalisé de Bélep à Nouméa,LIEU DE VOTE DELOCALISE DE BELEP A NOUMEA,,,,,,,,,,,,,non,6,3.31,3.05
referendum_2020,,Province Sud,988,98802,Boulouparis,BOULOUPARI,0002,592,559,33,557,0,2,Centre Culturel,CENTRE CULTUREL,0.833,Centre Socioculturel,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Foyer socio culturel,166.049037015845,-21.8654352350015,etablissements_publics_nc,88,201,Boulouparis village,non,420,75.4,70.95
referendum_2020,,Province Nord,988,98804,Canala,CANALA,0002,490,463,27,462,1,0,Nakéty,NAKETY,1,Nakéty,Canala,LIEU_DIT_NC,TRIBU,Nèkètè,166.04631481753384,-21.54222544058342,tribus_villages_nc,137,403,Gélima - Nakéty,non,4,0.87,0.82
referendum_2020,,Province Nord,988,98804,Canala,CANALA,0007,332,315,17,311,0,4,Tenda Koumendi,TENDA KOUMENDI,1,Tenda,Canala,LIEU_DIT_NC,TRIBU,Tèda Nèxinyi,166.03563428874068,-21.545648677139223,tribus_villages_nc,137,403,Gélima - Nakéty,non,9,2.89,2.71
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0001,867,748,119,740,4,4,Hôtel de Ville 1,MAIRIE,0.93,Mairie du Nord de Dumbéa,777 ROUTE TERRITORIALE N°1,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Dumbéa,166.457501065839,-22.1675460417822,etablissements_publics_nc,149,512,Plaine de Koé,non,648,87.57,74.74
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0004,840,735,105,724,5,6,Ecole primaire Mainguet 1,ECOLE PRIMAIRE MAINGUET,0.952,Ecole primaire Jack Mainguet,73 RUE JEAN FRANCOIS LAPEROUSE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.474584305922,-22.2148395317313,etablissements_publics_nc,138,501,Coeur de ville urbain,non,447,61.74,53.21
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0006,811,701,110,685,9,7,Maison de la jeunesse 1,MAISON JEUNESSE,1,Maison de la jeunesse,26 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474913290828,-22.2056811434969,etablissements_publics_nc,144,507,Jacarandas II,non,543,79.27,66.95
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0007,765,668,97,659,7,2,Maison de la jeunesse 2,MAISON JEUNESSE,1,Maison de la jeunesse,26 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474913290828,-22.2056811434969,etablissements_publics_nc,144,507,Jacarandas II,non,548,83.16,71.63
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0008,800,654,146,647,2,5,Centre culturel de Dumbéa 1,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal,non,476,73.57,59.5
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0009,888,776,112,767,5,4,Centre culturel de Dumbéa 2,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal,non,534,69.62,60.14
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0012,732,638,94,629,3,6,Ecole primaire Gustave Clain 2,ECOLE PRIMAIRE GUSTAVE CLAIN,0.897,Ecole élémentaire Gustave Clain,49 RUE JACQUES MONOD,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.460870510376,-22.2089353285944,etablissements_publics_nc,141,504,Koutio érudits,non,387,61.53,52.87
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0016,657,548,109,538,2,8,Groupe scolaire Michelle Delacharlerie-Rolly 2,GROUPE SCOLAIRE MICHELLE DELACHARLERIE ROLLY,1,Groupe scolaire Michelle Delacharlerie-Rolly,103 BOULEVARD DU RAIL CALEDONIEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.445998676866,-22.2013803961715,etablissements_publics_nc,147,510,Dumbéa/mer Ouest,non,315,58.55,47.95
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0017,590,526,64,518,4,4,Groupe scolaire Renée Fong 1,GROUPE SCOLAIRE RENEE FONG,1,Groupe scolaire Renée FONG,2 BIS ALLEE JEAN-LOUIS MARIE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.44418672502,-22.192372203396,etablissements_publics_nc,148,511,Dumbea/mer Est - Plaine Adam,non,421,81.27,71.36
referendum_2020,,Province Sud,988,98805,Dumbéa,DUMBEA,0021,636,534,102,530,2,2,Mairie du Nord 3,MAIRIE NORD,0.98,Mairie du Nord de Dumbéa,777 ROUTE TERRITORIALE N°1,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Dumbéa,166.457501065839,-22.1675460417822,etablissements_publics_nc,149,512,Plaine de Koé,non,470,88.68,73.9
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0003,117,105,12,105,0,0,Bas-Coulna,BAS COULNA,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette,non,9,8.57,7.69
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0005,189,161,28,161,0,0,Ouayaguette,OUAYAGUETTE,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette,non,11,6.83,5.82
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0006,216,197,19,195,0,2,Ouaième,OUAIEME,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral,non,10,5.13,4.63
referendum_2020,,Province Nord,988,98807,Hienghène,HIENGHENE,0010,296,270,26,269,0,1,Léwarap,LEWARAP,1,Lewarap,Hienghène,LIEU_DIT_NC,TRIBU,Wérap,164.92837654735197,-20.722390044785012,tribus_villages_nc,155,701,Hienghéne littoral,non,4,1.49,1.35
referendum_2020,,Province Nord,988,98808,Houaïlou,HOUAILOU,0001,428,368,60,365,1,2,Mairie,MAIRIE,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village,non,56,15.34,13.08
referendum_2020,,Province Nord,988,98808,Houaïlou,HOUAILOU,0003,379,333,46,327,1,5,Bâ,BA,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai,non,37,11.31,9.76
referendum_2020,,Province Nord,988,98808,Houaïlou,HOUAILOU,0006,509,434,75,432,0,2,Coula,COULA,1,Coula,Houaïlou,LIEU_DIT_NC,TRIBU,Kuru raa,165.44899405604838,-21.336853600338287,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu,non,44,10.19,8.64
referendum_2020,,Province Sud,988,98809,Ile des Pins,ILEDESPINS,0001,895,749,146,739,6,4,Mairie 1,MAIRIE,,,,,,,167.495819,-22.66517,tidygeocoder_osm,161,901,Vao,non,250,33.83,27.93
referendum_2020,,Province Sud,988,,Ile des Pins,ILEDESPINS,0003,180,167,13,166,0,1,Lieu de vote délocalisé de l’Ile-des-Pins à Nouméa,LIEU DE VOTE DELOCALISE DE L ILE DES PINS A NOUMEA,,,,,,,,,,,,,non,33,19.88,18.33
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0001,511,444,67,440,0,4,Mairie,MAIRIE,0.98,Mairie de Kaala-Gomen,804 Avenue de BWAPANU,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Kaala-Gomen,164.397185345977,-20.6671314843025,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral,non,193,43.86,37.77
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0003,280,253,27,252,0,1,Maison Païta,MAISON PAITA,0.688,Maison commune de Piata,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.426512320768,-20.6494636653987,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral,non,28,11.11,10
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0005,139,130,9,128,1,1,Maison Baoui,MAISON BAOUI,0.75,Maison commune de Baoui,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.463552597488,-20.6891303658536,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral,non,9,7.03,6.47
referendum_2020,,Province Nord,988,98810,Kaala-Gomen,KAALAGOMEN,0006,204,192,12,189,1,2,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral,non,113,59.79,55.39
referendum_2020,,Province Nord,988,98811,Koné,KONE,0001,674,586,88,578,5,3,Salle Au Pitiri,SALLE AU PITIRI,0.556,Plateau sportif de Téari,AVENUE FOUE,EQUIPEMENT SPORTIF,Terrains sportifs normalisés,Terrain polyvalent,164.866375124843,-21.0740850901806,etablissements_publics_nc,5,1102,Paiamboué - La Caférie - Foué,non,397,68.69,58.9
referendum_2020,,Province Nord,988,98811,Koné,KONE,0003,400,358,42,353,2,3,Netchaot,NETCHAOT,0.93,Ecole maternelle publique de Nétchaot,Route du STADE de NETCHAOT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,165.022902317548,-21.0054157631335,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot,non,25,7.08,6.25
referendum_2020,,Province Nord,988,98811,Koné,KONE,0007,222,193,29,191,0,2,Néami,NEAMI,0.93,Ecole maternelle publique de Néami,Route GOROPOADJILEI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.971958124292,-20.977983356452,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot,non,14,7.33,6.31
referendum_2020,,Province Sud,988,98813,La Foa,LAFOA,0004,569,525,44,519,1,5,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village,non,366,70.52,64.32
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0002,561,397,164,393,1,3,Xepenehe,XEPENEHE,1,Chépénéhé,Lifou,LIEU_DIT_NC,TRIBU,Xepenehe,167.15272048120752,-20.78265899014055,tribus_villages_nc,16,1403,Wet,non,34,8.65,6.06
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0003,530,384,146,379,0,5,Drueulu,DRUEULU,1,Douéoulou,Lifou,LIEU_DIT_NC,TRIBU,Drueulu,167.07853761275717,-20.930242999544458,tribus_villages_nc,14,1401,Gaitcha,non,17,4.49,3.21
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0006,502,306,196,299,0,7,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi,non,52,17.39,10.36
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0007,435,289,146,283,1,5,Mou,MOU,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi,non,69,24.38,15.86
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0008,483,385,98,381,1,3,Hnathalo,HNATHALO,0.75,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet,non,31,8.14,6.42
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0009,148,107,41,105,1,1,Hnacaöm,HNACAOM,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet,non,29,27.62,19.59
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0010,238,186,52,182,2,2,Siloam,SILOAM,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet,non,15,8.24,6.3
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0011,283,190,93,190,0,0,Wasany,WASANY,1,Wasany,Lifou,LIEU_DIT_NC,TRIBU,,167.37793880476198,-21.00787866730366,tribus_villages_nc,15,1402,Lössi,non,28,14.74,9.89
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0017,342,245,97,242,1,2,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi,non,26,10.74,7.6
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0022,156,111,45,111,0,0,Hunëtë,HUNETE,1,Hunëtë,Lifou,LIEU_DIT_NC,TRIBU,,167.09364365001284,-20.763254184835077,tribus_villages_nc,16,1403,Wet,non,7,6.31,4.49
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0024,116,80,36,79,1,0,Hnanemuhaetra,HNANEMUHAETRA,1,Hnanemuhaetra,Lifou,LIEU_DIT_NC,TRIBU,,167.2208209830944,-20.707970338645733,tribus_villages_nc,16,1403,Wet,non,15,18.99,12.93
referendum_2020,,Province des Iles,988,98814,Lifou,LIFOU,0027,846,784,62,779,3,2,Lieu de vote délocalisé n°1 de Lifou à Nouméa,LIEU VOTE DELOCALISE LIFOU A NOUMEA,,Centre Culturel Ko We Kara,72 RUE AMPERE,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.456104572757,-22.2355536217178,arrete_manual_etablissements,68,1832,Zone industrielle Ducos,non,95,12.2,11.23
referendum_2020,,Province des Iles,988,,Lifou,LIFOU,0030,748,696,52,695,0,1,Lieu de vote délocalisé n°4,LIEU DE VOTE DELOCALISE N 4,,,,,,,,,,,,,non,83,11.94,11.1
referendum_2020,,Province des Iles,988,98815,Maré,MARE,0004,259,188,71,187,1,0,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche,non,15,8.02,5.79
referendum_2020,,Province des Iles,988,98815,Maré,MARE,0013,551,403,148,399,0,4,La Roche,ROCHE,1,La Roche,Maré,LIEU_DIT_NC,TRIBU,,168.03155085257677,-21.471745123256497,tribus_villages_nc,18,1502,La Roche,non,39,9.77,7.08
referendum_2020,,Province des Iles,988,,Maré,MARE,0015,742,676,66,670,2,4,Lieu de vote délocalisé de Maré à Nouméa n°1,LIEU DE VOTE DELOCALISE DE MARE A NOUMEA N 1,,,,,,,,,,,,,non,87,12.99,11.73
referendum_2020,,Province des Iles,988,,Maré,MARE,0016,781,713,68,710,3,0,Lieu de vote délocalisé de Maré à Nouméa n°2,LIEU DE VOTE DELOCALISE DE MARE A NOUMEA N 2,,,,,,,,,,,,,non,72,10.14,9.22
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0003,747,684,63,661,17,6,École primaire Adolphe BOUTAN,ECOLE PRIMAIRE ADOLPHE BOUTAN,0.828,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen,non,542,82,72.56
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0006,725,636,89,614,12,10,École primaire du Vallon Dore,ECOLE PRIMAIRE VALLON DORE,0.886,Ecole élémentaire du Vallon-Dore,1622 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.571853310489,-22.2757480668132,etablissements_publics_nc,32,1712,Vallon Dore,non,500,81.43,68.97
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0007,101,86,15,86,0,0,Ouara,OUARA,1,Ouara,Mont-Dore,LIEU_DIT_NC,TRIBU,,166.84029773306233,-22.42316008394107,tribus_villages_nc,35,1715,Mouirange - Grand Sud - Ile Ouen,non,7,8.14,6.93
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0013,419,357,62,356,0,1,École maternelle Les Fougères,ECOLE MATERNELLE FOUGERES,0.69,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen,non,262,73.6,62.53
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0014,765,683,82,670,4,9,École maternelle Les Dauphins,ECOLE MATERNELLE DAUPHINS,0.741,Ecole maternelle les Dauphins,1724 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.57252708408,-22.2768294716869,etablissements_publics_nc,32,1712,Vallon Dore,non,540,80.6,70.59
referendum_2020,,Province Sud,988,98817,Mont-Dore,MONTDORE,0015,1071,934,137,911,5,18,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud,non,632,69.37,59.01
